TIPO,FABRICANTE,MODELO,VARIANTE,MOTOR,ORI,MOD,GAIN,HP,RPM,T_ORI,T_MOD,OBD,STG,ACC,RON,VMX,CAT,EGR,DPF,IMM,SWR,MS,ADB,SS,P&B,CAT2,STG1,STG2,ONLY_J2,COMBO_J2,ONLY_J4,COMBO-J4,D_STG1,D_STG2,D_ONLY_J2,D_COMBO_J2,D_ONLY_J4,D_COMBO_J4,KESS,KTAG,KESS3,DFOX,FLEX,BITBOX,FOTO1,FOTO2,FOTO3,FOTO4,NOTAS_ESPECIALES,ID
AUTO / UTIL,JEEP,COMPASS,13T (175 HP),13T,175,195,20,22,3500,270,310,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN3,256600,309300,104600,52300,,,76980,92790,31380,15690,0,0,,,,,,,,,,,,300
AUTO / UTIL,JEEP,CHEROKEE,30D (211 HP),30D,211,255,44,50,3200,510,590,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,C3,186900,186900,117800,29450,163800,81900,56070,56070,35340,8835,49140,24570,,,,,,,,,,,,301
AUTO / UTIL,JEEP,CHEROKEE,36L (282 HP),36L,282,302,20,22,3700,342,365,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,A5,250000,271100,105300,26325,,,75000,81330,31590,7898,0,0,,,,,,,,,,,,302
AUTO / UTIL,JEEP,WRANGLER,38L (190 HP),38L,190,217,27,29,3500,315,349,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,A5,250000,271100,105300,26325,,,75000,81330,31590,7898,0,0,,,,,,,,,,,,303
AUTO / UTIL,JEEP,WRANGLER,38L (208 HP),38L,208,232,24,28,3500,325,350,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,A5,250000,271100,105300,26325,,,75000,81330,31590,7898,0,0,,,,,,,,,,,,304
AUTO / UTIL,JEEP,WRANGLER,36L (282 HP),36L,282,302,20,22,3700,342,365,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,A5,250000,271100,105300,26325,,,75000,81330,31590,7898,0,0,,,,,,,,,,,,305
AUTO / UTIL,HONDA,CIVIC,1.8l (140 HP),1.8l,140,154,14,14,6500,174,194,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,a3,151300,172400,84900,21225,,,45390,51720,25470,6368,0,0,655,492,,,,,,,,,,306
AUTO / UTIL,HONDA,CIVIC SI,2.0L 16V (200 HP),2.0L 16V,200,220,20,42,6000,188,200,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,655,492,,,,,,,,,,307
AUTO / UTIL,KIA,K2500,25D (130 HP),25D,130,150,20,22,2500,260,300,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,C4,223100,223100,117800,29450,163800,81900,66930,66930,35340,8835,49140,24570,,,,,,,,,,,,308
AUTO / UTIL,KTM,DUKE 200,200CC (26 HP),200CC,26,28.5,2.5,,,19.5,22,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,a1,107300,128300,58600,14650,,,32190,38490,17580,4395,0,0,x,418,,,,,,,,,,309
AUTO / UTIL,KTM,DUKE 390,290CC (44 HP),290CC,44,48,4,,,,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,a1,107300,128300,58600,14650,,,32190,38490,17580,4395,0,0,x,418,,,,,,,,,,310
AUTO / UTIL,MERCEDES,A200,1.6T (156 HP),1.6T,156,184,28,28,5100,250,276,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,700,1328 692,,,,,,,,,,311
AUTO / UTIL,MERCEDES,A250,2.0T (211 HP),2.0T,211,245,34,35,5100,350,400,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN5,329000,394800,130900,65450,,,98700,118440,39270,19635,0,0,700,1328 692,,,,,,,,,,312
AUTO / UTIL,MERCEDES,B200,1.6T (156 HP),1.6T,156,184,28,28,5100,250,276,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,700,1328 692,,,,,,,,,,313
AUTO / UTIL,MERCEDES,B250,2.0T (211 HP),2.0T,211,245,34,35,5100,350,400,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN5,329000,394800,130900,65450,,,98700,118440,39270,19635,0,0,700,1328 692,,,,,,,,,,314
AUTO / UTIL,MERCEDES,W204 C200 KOMP,18K (184 HP),18K,184,201,17,20,4500,250,270,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN1,197400,236900,78300,39150,,,59220,71070,23490,11745,0,0,,,,,,,,,,,,315
AUTO / UTIL,MERCEDES,W204 C200,1.8T (184 HP),1.8T,184,220,36,41,5300,250,324,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,x,1008,,,,,,,,,,316
AUTO / UTIL,MERCEDES,W204 C250,1.8T (204 HP),1.8T,204,230,26,37,5000,350,371,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,x,1008,,,,,,,,,,317
AUTO / UTIL,MERCEDES,W205 C200,1.6T (156 HP),1.6T,156,184,28,28,5100,250,276,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,700,1328 692,,,,,,,,,,318
AUTO / UTIL,MERCEDES,W205 C250,2.0T (211 HP),2.0T,211,245,34,35,5100,350,400,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN5,329000,394800,130900,65450,,,98700,118440,39270,19635,0,0,700,1328 692,,,,,,,,,,319
AUTO / UTIL,MERCEDES,W204 C220,2.2CDI (170 HP),2.2CDI,170,200,30,32,3200,400,480,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,61,4,,,,,,,,,,320
AUTO / UTIL,MERCEDES,W205 C300,20T  (240 HP),20T ,240,280,40,39,5100,370,430,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,700,1328 692,,,,,,,,,,321
AUTO / UTIL,MERCEDES,GLC300,1.6T (156 HP),1.6T,156,184,28,28,5100,250,276,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,,,,,,,,,,,,322
AUTO / UTIL,MERCEDES,GLE400,30T (333 HP),30T,333,400,67,70,4500,480,580,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,,,,,,,,,,,,323
AUTO / UTIL,MERCEDES,SPRINTER 313,2.2 (130 HP),2.2,130,160,30,31,3500,305,390,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,C1,149400,149400,78300,19575,117800,58900,44820,44820,23490,5873,35340,17670,17,x,,,,,,,,,,324
AUTO / UTIL,MERCEDES,C320,3.2CDI (220 HP),3.2CDI,220,280,60,39,3200,310,430,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,69,79,,,,,,,,,,325
AUTO / UTIL,MERCEDES,VITO CDI111,1.6CDI (115 HP),1.6CDI,115,140,25,26,3400,270,320,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,C2,163800,163800,91500,22875,139500,69750,49140,49140,27450,6863,41850,20925,696,710,,,,,mbvito1,mbvito2,mbvito3,,,326
AUTO / UTIL,MERCEDES,VIANO 22CDI,22d (150 HP),22d,150,185,35,36,3300,330,405,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD2,144100,144100,90800,22700,138200,69100,43230,43230,27240,6810,41460,20730,61,4,,,,,,,,,,327
AUTO / UTIL,MERCEDES,SPRINTER 415 515,22CDI (150 HP),22CDI,150,180,30,30,3500,330,405,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,294,248,,,,,,,,,,328
AUTO / UTIL,MERCEDES,SPRINTER 416 2021+,22D (163 HP),22D,163,190,27,30,3500,360,405,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,763,1591,,,,,,,,,,329
AUTO / UTIL,MERCEDES,SPRINTER 411 2021+,22D (114 HP),22D,114,160,44,50,3000,300,420,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,,,,,,,,,,,,330
AUTO / UTIL,MINI,COOPER R53,1.6 Chilli (115 HP),1.6 Chilli,115,126,11,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN1,197400,236900,78300,39150,,,59220,71070,23490,11745,0,0,33,x,,,,,,,,,,331
AUTO / UTIL,MINI,COOPER R53,1.6S Comp (170 HP),1.6S Comp,170,185,15,15,3000,220,240,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN1,197400,236900,78300,39150,,,59220,71070,23490,11745,0,0,33,x,,,,,,,,,,332
AUTO / UTIL,MINI,COOPER R56,1.6S Turbo (184 HP),1.6S Turbo,184,210,26,26,4400,240,307,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,206,208,,,,,,,,,,333
AUTO / UTIL,MINI,COOPER R56,1.6 JCW (210 HP),1.6 JCW,210,240,30,33,4100,280,356,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN3,256600,309300,104600,52300,,,76980,92790,31380,15690,0,0,206,1342 148,,,,,,,,,,334
AUTO / UTIL,MINI,COOPER S F56,20T  (192 HP),20T ,192,250,58,57,5900,280,328,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,629,1353 719,,,,,,,,,,335
AUTO / UTIL,MINI,COOPER S F56,15T B38 (136 HP),15T B38,136,180,44,47,5100,220,284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN4,296100,339500,130900,65450,,,88830,101850,39270,19635,0,0,629,1353 719,,,,,,,,,,336
AUTO / UTIL,MINI,S COUNTRYMAN,1.6S Turbo (184 HP),1.6S Turbo,184,210,26,26,4400,240,307,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,206,208,,,,,,,,,,337
AUTO / UTIL,MINI,COUNTRYMAN D,120d 320d (177 HP),120d 320d,177,215,38,38,4100,350,423,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TD3,171100,171100,100000,25000,150700,75350,51330,51330,30000,7500,45210,22605,215 692,1208 154,,,,,,,,,,338
AUTO / UTIL,MITSUBISHI,L200,25D1D (136 HP),25D1D,136,168,32,,,315,360,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,C2,163800,163800,91500,22875,139500,69750,49140,49140,27450,6863,41850,20925,482,265,,,,,,,,,,339
AUTO / UTIL,MITSUBISHI,L200,3.2D (180 HP),3.2D,180,215,30,32,3100,381,440,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,C2,163800,163800,91500,22875,139500,69750,49140,49140,27450,6863,41850,20925,482,265,,,,,,,,,,340
AUTO / UTIL,MITSUBISHI,L200,2.5d (178 HP),2.5d,178,210,32,,,400,460,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,C2,163800,163800,91500,22875,139500,69750,49140,49140,27450,6863,41850,20925,,,,,,,l200-1,l200-4,,,,341
AUTO / UTIL,MITSUBISHI,L200,2.4d (178 HP),2.4d,178,214,36,38,3000,440,500,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,c4,223100,223100,117800,29450,163800,81900,66930,66930,35340,8835,49140,24570,,,,,,,l200-2,l200-3,,,,342
AUTO / UTIL,NISSAN,XTERRA,2.8D  (140 HP),2.8D ,140,170,30,32,3100,184,257,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,C1,149400,149400,78300,19575,117800,58900,44820,44820,23490,5873,35340,17670,x,17,,,,,,,,,,343
AUTO / UTIL,NISSAN,FRONTIER 2007-2015,2.5D  (170 HP),2.5D ,170,200,30,30,3900,410,555,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,C1,149400,149400,78300,19575,117800,58900,44820,44820,23490,5873,35340,17670,482,1572,,,,,,,,,,344
AUTO / UTIL,NISSAN,MARCH,1.6L 16v (115 HP),1.6L 16v,115,125,10,11,4000,142,154,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A2,125000,144800,65100,16275,,,37500,43440,19530,4883,0,0,x,587,,,,,,,,,,345
AUTO / UTIL,NISSAN,NOTE,1.6L 16v (115 HP),1.6L 16v,115,125,10,11,4000,142,154,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A2,125000,144800,65100,16275,,,37500,43440,19530,4883,0,0,x,587,,,,,,,,,,346
AUTO / UTIL,NISSAN,FRONTIER NP300,2.3D (190 HP),2.3D,190,225,35,38,3500,450,546,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,c3,186900,186900,117800,29450,163800,81900,56070,56070,35340,8835,49140,24570,81,1003,,,,,frontier190-1,frontier190-2,frontier190-3,,,347
AUTO / UTIL,NISSAN,FRONTIER NP300,2.3D (160 HP),2.3D,160,190,30,33,350,403,460,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,C2,163800,163800,91500,22875,139500,69750,49140,49140,27450,6863,41850,20925,81,1003,,,,,frontier160-1,frontier160-2,,,,348
AUTO / UTIL,NISSAN,350z,3.5L (280 HP),3.5L,280,300,20,22,4900,350,372,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A6,315800,348700,111900,27975,,,94740,104610,33570,8393,0,0,,,,,,,,,,,,349
AUTO / UTIL,NISSAN,370z,3.7L (330 HP),3.7L,330,350,20,23,4800,366,387,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A6,315800,348700,111900,27975,,,94740,104610,33570,8393,0,0,,,,,,,,,,,,350
AUTO / UTIL,NISSAN,MURANO,3.5L (252 HP),3.5L,252,273,21,23,4500,325,348,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A4,182900,205300,98000,24500,,,54870,61590,29400,7350,0,0,,,,,,,,,,,,351
AUTO / UTIL,NISSAN,TIIDA,1.8L (126 HP),1.8L,126,139,13,14,4500,173,190,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A2,125000,144800,65100,16275,,,37500,43440,19530,4883,0,0,,,,,,,,,,,,352
AUTO / UTIL,NISSAN,XTRAIL,2.5L (181 HP),2.5L,181,196,15,16,4500,245,261,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A2,125000,144800,65100,16275,,,37500,43440,19530,4883,0,0,,,,,,,,,,,,353
AUTO / UTIL,NISSAN,VERSA,1.6L (118 HP),1.6L,118,127,9,10,4500,149,160,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A3,151300,172400,84900,21225,,,45390,51720,25470,6368,0,0,,,,,,,,,,,,354
AUTO / UTIL,PEUGEOT,206,1.6 16v (109 HP),1.6 16v,109,119,10,11,4700,147,162,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,A1,107300,128300,58600,14650,,,32190,38490,17580,4395,0,0,74,25,,,,,,,,,,355
AUTO / UTIL,PEUGEOT,206,2.0HDI (90 HP),2.0HDI,90,120,30,33,3600,205,278,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD1,125000,125000,84200,21050,131600,65800,37500,37500,25260,6315,39480,19740,2,x,,,,,,,,,,356
AUTO / UTIL,PEUGEOT,206RC,2.0l (180 HP),2.0l,180,195,15,16,6900,202,222,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A2,125000,144800,65100,16275,,,37500,43440,19530,4883,0,0,37,46,,,,,,,,,,357
AUTO / UTIL,PEUGEOT,206 GTI,2.0l (140 HP),2.0l,140,154,14,15,5100,200,221,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,A2,125000,144800,65100,16275,,,37500,43440,19530,4883,0,0,42 247,45,,,,,,,,,,358
AUTO / UTIL,PEUGEOT,207,1.6 16v (109 HP),1.6 16v,109,119,10,11,4700,147,162,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,A1,107300,128300,58600,14650,,,32190,38490,17580,4395,0,0,74,25,,,,,,,,,,359
AUTO / UTIL,PEUGEOT,207,1.4l (88 HP),1.4l,88,96,8,8,4600,133,143,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A1,107300,128300,58600,14650,,,32190,38490,17580,4395,0,0,42,45,,,,,,,,,,360
AUTO / UTIL,PEUGEOT,207 HDI,1.4HDI (70 HP),1.4HDI,70,96,26,30,3300,160,217,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD1,125000,125000,84200,21050,131600,65800,37500,37500,25260,6315,39480,19740,58,60,,,,,,,,,,361
AUTO / UTIL,PEUGEOT,207RC,1.6THP (175 HP),1.6THP,175,205,30,34,5100,260,310,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,214,216,,,,,,,,,,362
AUTO / UTIL,PEUGEOT,208,1.6 16v (115 HP),1.6 16v,115,124,9,11,5600,152,165,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,A2,125000,144800,65100,16275,,,37500,43440,19530,4883,0,0,214,196,,,,,,,,,,363
AUTO / UTIL,PEUGEOT,208GTI,1.6T (200 HP),1.6T,200,232,32,58,4700,275,329,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,x,216,,,,,,,,,,364
AUTO / UTIL,PEUGEOT,208XY,1.6THP (163 HP),1.6THP,163,185,22,24,5100,240,297,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,x,305,,,,,,,,,,365
AUTO / UTIL,PEUGEOT,208 GT,1.6THP (165 HP),1.6THP,165,200,35,47,4600,240,315,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,x,729 317,,,,,,,,,,366
AUTO / UTIL,PEUGEOT,208 ALLURE,1.5L 8V (90 HP),1.5L 8V,90,96,6,8,4500,132,140,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A2,125000,144800,65100,16275,,,37500,43440,19530,4883,0,0,42,45,,,,,,,,,,367
AUTO / UTIL,PEUGEOT,208,1.6HDI (92 HP),1.6HDI,92,125,33,34,3700,230,277,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD2,144100,144100,90800,22700,138200,69100,43230,43230,27240,6810,41460,20730,x,198,,,,,,,,,,368
AUTO / UTIL,PEUGEOT,208 GTI208,16THP (208 HP),16THP,208,230,22,58,4500,300,371,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,x,216,,,,,,,,,,369
AUTO / UTIL,PEUGEOT,208 2020+,1.6L 16VTI 2020+ (115 HP),1.6L 16VTI 2020+,115,125,10,11,5600,150,163,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,a3,151300,172400,84900,21225,,,45390,51720,25470,6368,0,0,SOLO CON EQUIPO J2534,,,,,,,,,,,370
AUTO / UTIL,PEUGEOT,208,1.5HDI (100 HP),1.5HDI,100,135,35,38,3100,254,296,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,td4,236200,236200,130900,32725,177700,88850,70860,70860,39270,9818,53310,26655,,,,,,,,,,,,371
AUTO / UTIL,PEUGEOT,207 GTI,1.6THP (156 HP),1.6THP,156,180,24,25,5100,240,295,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TN2,223700,263200,91500,45750,,,67110,78960,27450,13725,0,0,214,216,,,,,,,,,,372
AUTO / UTIL,PEUGEOT,301,1.6HDI (92 HP),1.6HDI,92,125,33,34,3700,230,277,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD2,144100,144100,90800,22700,138200,69100,43230,43230,27240,6810,41460,20730,x,198,,,,,,,,,,373
AUTO / UTIL,PEUGEOT,301,1.6 16v (115 HP),1.6 16v,115,124,9,11,5600,152,165,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,A2,125000,144800,65100,16275,,,37500,43440,19530,4883,0,0,214,196,,,,,,,,,,374
AUTO / UTIL,PEUGEOT,307,1.6 16v (109 HP),1.6 16v,109,119,10,11,4700,147,162,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,A1,107300,128300,58600,14650,,,32190,38490,17580,4395,0,0,74,25,,,,,,,,,,375
AUTO / UTIL,PEUGEOT,307,2.0l (140 HP),2.0l,140,154,14,15,5100,200,221,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,A2,125000,144800,65100,16275,,,37500,43440,19530,4883,0,0,42 247,45,,,,,,,,,,376
AUTO / UTIL,PEUGEOT,307,2.0HDI (90 HP),2.0HDI,90,120,30,33,3600,205,278,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TD1,125000,125000,84200,21050,131600,65800,37500,37500,25260,6315,39480,19740,2,x,,,,,,,,,,377
